Year,Technology,Region,InvestmentCost
2025,Agri05_Agroforestry,DE5,3039.1905520517057
2025,Agri05_Agroforestry,DE6,3039.1905520517057
2025,Agri05_Agroforestry,DE7,3039.1905520517057
2025,Agri05_Agroforestry,DE8,3039.1905520517057
2025,Agri05_Agroforestry,DE9,3039.1905520517057
2025,Agri05_Agroforestry,DEA,3039.1905520517057
2025,Agri05_Agroforestry,DEB,3039.1905520517057
2025,Agri05_Agroforestry,DEC,3039.1905520517057
2025,Agri05_Agroforestry,DEE,3039.1905520517057
2025,Agri05_Agroforestry,DED,3039.1905520517057
2025,Agri05_Agroforestry,DEF,3039.1905520517057
2025,Agri05_Agroforestry,DEG,3039.1905520517057
2025,Agri06_Biochar,DE1,2907.821448929452
2025,Agri06_Biochar,DE2,2907.821448929452
2025,Agri06_Biochar,DE3,2907.821448929452
2025,Agri06_Biochar,DE4,2907.821448929452
2025,Agri06_Biochar,DE5,2907.821448929452
2025,Agri06_Biochar,DE6,2907.821448929452
2025,Agri06_Biochar,DE7,2907.821448929452
2025,Agri06_Biochar,DE8,2907.821448929452
2025,Agri06_Biochar,DE9,2907.821448929452
2025,Agri06_Biochar,DEA,2907.821448929452
2025,Agri06_Biochar,DEB,2907.821448929452
2025,Agri06_Biochar,DEC,2907.821448929452
2025,Agri06_Biochar,DEE,2907.821448929452
2025,Agri06_Biochar,DED,2907.821448929452
2025,Agri06_Biochar,DEF,2907.821448929452
2025,Agri06_Biochar,DEG,2907.821448929452
2026,Agri01_AGC,DE1,1988.1256661897132
2026,Agri01_AGC,DE2,1988.1256661897132
2026,Agri01_AGC,DE3,1988.1256661897132
2026,Agri01_AGC,DE4,1988.1256661897132
2026,Agri01_AGC,DE5,1988.1256661897132
2026,Agri01_AGC,DE6,1988.1256661897132
2026,Agri01_AGC,DE7,1988.1256661897132
2026,Agri01_AGC,DE8,1988.1256661897132
2026,Agri01_AGC,DE9,1988.1256661897132
2026,Agri01_AGC,DEA,1988.1256661897132
2026,Agri01_AGC,DEB,1988.1256661897132
2026,Agri01_AGC,DEC,1988.1256661897132
2026,Agri01_AGC,DEE,1988.1256661897132
2026,Agri01_AGC,DED,1988.1256661897132
2026,Agri01_AGC,DEF,1988.1256661897132
2026,Agri01_AGC,DEG,1988.1256661897132
2026,Agri02_OFC,DE1,1984.1803593091804
2026,Agri02_OFC,DE2,1984.1803593091804
2026,Agri02_OFC,DE3,1984.1803593091804
2026,Agri02_OFC,DE4,1984.1803593091804
2026,Agri02_OFC,DE5,1984.1803593091804
2026,Agri02_OFC,DE6,1984.1803593091804
2026,Agri02_OFC,DE7,1984.1803593091804
2026,Agri02_OFC,DE8,1984.1803593091804
2026,Agri02_OFC,DE9,1984.1803593091804
2026,Agri02_OFC,DEA,1984.1803593091804
2026,Agri02_OFC,DEB,1984.1803593091804
2026,Agri02_OFC,DEC,1984.1803593091804
2026,Agri02_OFC,DEE,1984.1803593091804
2026,Agri02_OFC,DED,1984.1803593091804
2026,Agri02_OFC,DEF,1984.1803593091804
2026,Agri02_OFC,DEG,1984.1803593091804
2026,Agri03_No-till,DE1,2384.791554338242
2026,Agri03_No-till,DE2,2384.791554338242
2026,Agri03_No-till,DE3,2384.791554338242
2026,Agri03_No-till,DE4,2384.791554338242
2026,Agri03_No-till,DE5,2384.791554338242
2026,Agri03_No-till,DE6,2384.791554338242
2026,Agri03_No-till,DE7,2384.791554338242
2026,Agri03_No-till,DE8,2384.791554338242
2026,Agri03_No-till,DE9,2384.791554338242
2026,Agri03_No-till,DEA,2384.791554338242
2026,Agri03_No-till,DEB,2384.791554338242
2026,Agri03_No-till,DEC,2384.791554338242
2026,Agri03_No-till,DEE,2384.791554338242
2026,Agri03_No-till,DED,2384.791554338242
2026,Agri03_No-till,DEF,2384.791554338242
2026,Agri03_No-till,DEG,2384.791554338242
2026,Agri04_toGrassland,DE1,3598.222871365333
2026,Agri04_toGrassland,DE2,3598.222871365333
2026,Agri04_toGrassland,DE3,3598.222871365333
2026,Agri04_toGrassland,DE4,3598.222871365333
2026,Agri04_toGrassland,DE5,3598.222871365333
2026,Agri04_toGrassland,DE6,3598.222871365333
2026,Agri04_toGrassland,DE7,3598.222871365333
2026,Agri04_toGrassland,DE8,3598.222871365333
2026,Agri04_toGrassland,DE9,3598.222871365333
2026,Agri04_toGrassland,DEA,3598.222871365333
2026,Agri04_toGrassland,DEB,3598.222871365333
2026,Agri04_toGrassland,DEC,3598.222871365333
2026,Agri04_toGrassland,DEE,3598.222871365333
2026,Agri04_toGrassland,DED,3598.222871365333
2026,Agri04_toGrassland,DEF,3598.222871365333
2026,Agri04_toGrassland,DEG,3598.222871365333
2026,Agri05_Agroforestry,DE1,3169.250884684269
2026,Agri05_Agroforestry,DE2,3169.250884684269
2026,Agri05_Agroforestry,DE3,3169.250884684269
2026,Agri05_Agroforestry,DE4,3169.250884684269
2026,Agri05_Agroforestry,DE5,3169.250884684269
2026,Agri05_Agroforestry,DE6,3169.250884684269
2026,Agri05_Agroforestry,DE7,3169.250884684269
2026,Agri05_Agroforestry,DE8,3169.250884684269
2026,Agri05_Agroforestry,DE9,3169.250884684269
2026,Agri05_Agroforestry,DEA,3169.250884684269
2026,Agri05_Agroforestry,DEB,3169.250884684269
2026,Agri05_Agroforestry,DEC,3169.250884684269
2026,Agri05_Agroforestry,DEE,3169.250884684269
2026,Agri05_Agroforestry,DED,3169.250884684269
2026,Agri05_Agroforestry,DEF,3169.250884684269
2026,Agri05_Agroforestry,DEG,3169.250884684269
2026,Agri06_Biochar,DE1,2994.147643477247
2026,Agri06_Biochar,DE2,2994.147643477247
2026,Agri06_Biochar,DE3,2994.147643477247
2026,Agri06_Biochar,DE4,2994.147643477247
2026,Agri06_Biochar,DE5,2994.147643477247
2026,Agri06_Biochar,DE6,2994.147643477247
2026,Agri06_Biochar,DE7,2994.147643477247
2026,Agri06_Biochar,DE8,2994.147643477247
2026,Agri06_Biochar,DE9,2994.147643477247
2026,Agri06_Biochar,DEA,2994.147643477247
2026,Agri06_Biochar,DEB,2994.147643477247
2026,Agri06_Biochar,DEC,2994.147643477247
2026,Agri06_Biochar,DEE,2994.147643477247
2026,Agri06_Biochar,DED,2994.147643477247
2026,Agri06_Biochar,DEF,2994.147643477247
2026,Agri06_Biochar,DEG,2994.147643477247
2027,Agri01_AGC,DE1,1906.781531189586
2027,Agri01_AGC,DE2,1906.781531189586
2027,Agri01_AGC,DE3,1906.781531189586
2027,Agri01_AGC,DE4,1906.781531189586
2027,Agri01_AGC,DE5,1906.781531189586
2027,Agri01_AGC,DE6,1906.781531189586
2027,Agri01_AGC,DE7,1906.781531189586
2027,Agri01_AGC,DE8,1906.781531189586
2027,Agri01_AGC,DE9,1906.781531189586
2027,Agri01_AGC,DEA,1906.781531189586
2027,Agri01_AGC,DEB,1906.781531189586
2027,Agri01_AGC,DEC,1906.781531189586
2027,Agri01_AGC,DEE,1906.781531189586
2027,Agri01_AGC,DED,1906.781531189586
2027,Agri01_AGC,DEF,1906.781531189586
2027,Agri01_AGC,DEG,1906.781531189586
2027,Agri02_OFC,DE1,1902.1786731622979
2027,Agri02_OFC,DE2,1902.1786731622979
2027,Agri02_OFC,DE3,1902.1786731622979
2027,Agri02_OFC,DE4,1902.1786731622979
2027,Agri02_OFC,DE5,1902.1786731622979
2027,Agri02_OFC,DE6,1902.1786731622979
2027,Agri02_OFC,DE7,1902.1786731622979
2027,Agri02_OFC,DE8,1902.1786731622979
2027,Agri02_OFC,DE9,1902.1786731622979
2027,Agri02_OFC,DEA,1902.1786731622979
2027,Agri02_OFC,DEB,1902.1786731622979
2027,Agri02_OFC,DEC,1902.1786731622979
2027,Agri02_OFC,DEE,1902.1786731622979
2027,Agri02_OFC,DED,1902.1786731622979
2027,Agri02_OFC,DEF,1902.1786731622979
2027,Agri02_OFC,DEG,1902.1786731622979
2027,Agri03_No-till,DE1,2597.0716282094304
2027,Agri03_No-till,DE2,2597.0716282094304
2027,Agri03_No-till,DE3,2597.0716282094304
2027,Agri03_No-till,DE4,2597.0716282094304
2027,Agri03_No-till,DE5,2597.0716282094304
2027,Agri03_No-till,DE6,2597.0716282094304
2027,Agri03_No-till,DE7,2597.0716282094304
2027,Agri03_No-till,DE8,2597.0716282094304
2027,Agri03_No-till,DE9,2597.0716282094304
2027,Agri03_No-till,DEA,2597.0716282094304
2027,Agri03_No-till,DEB,2597.0716282094304
2027,Agri03_No-till,DEC,2597.0716282094304
2027,Agri03_No-till,DEE,2597.0716282094304
2027,Agri03_No-till,DED,2597.0716282094304
2027,Agri03_No-till,DEF,2597.0716282094304
2027,Agri03_No-till,DEG,2597.0716282094304
2027,Agri04_toGrassland,DE1,3536.6932705611425
2027,Agri04_toGrassland,DE2,3536.6932705611425
2027,Agri04_toGrassland,DE3,3536.6932705611425
2027,Agri04_toGrassland,DE4,3536.6932705611425
2027,Agri04_toGrassland,DE5,3536.6932705611425
2027,Agri04_toGrassland,DE6,3536.6932705611425
2027,Agri04_toGrassland,DE7,3536.6932705611425
2027,Agri04_toGrassland,DE8,3536.6932705611425
2027,Agri04_toGrassland,DE9,3536.6932705611425
2027,Agri04_toGrassland,DEA,3536.6932705611425
2027,Agri04_toGrassland,DEB,3536.6932705611425
2027,Agri04_toGrassland,DEC,3536.6932705611425
2027,Agri04_toGrassland,DEE,3536.6932705611425
2027,Agri04_toGrassland,DED,3536.6932705611425
2027,Agri04_toGrassland,DEF,3536.6932705611425
2027,Agri04_toGrassland,DEG,3536.6932705611425
2027,Agri05_Agroforestry,DE1,3299.3112173168324
2027,Agri05_Agroforestry,DE2,3299.3112173168324
2027,Agri05_Agroforestry,DE3,3299.3112173168324
2027,Agri05_Agroforestry,DE4,3299.3112173168324
2027,Agri05_Agroforestry,DE5,3299.3112173168324
2027,Agri05_Agroforestry,DE6,3299.3112173168324
2027,Agri05_Agroforestry,DE7,3299.3112173168324
2027,Agri05_Agroforestry,DE8,3299.3112173168324
2027,Agri05_Agroforestry,DE9,3299.3112173168324
2027,Agri05_Agroforestry,DEA,3299.3112173168324
2027,Agri05_Agroforestry,DEB,3299.3112173168324
2027,Agri05_Agroforestry,DEC,3299.3112173168324
2027,Agri05_Agroforestry,DEE,3299.3112173168324
2027,Agri05_Agroforestry,DED,3299.3112173168324
2027,Agri05_Agroforestry,DEF,3299.3112173168324
2027,Agri05_Agroforestry,DEG,3299.3112173168324
2027,Agri06_Biochar,DE1,3080.4738380250424
2027,Agri06_Biochar,DE2,3080.4738380250424
2027,Agri06_Biochar,DE3,3080.4738380250424
2027,Agri06_Biochar,DE4,3080.4738380250424
2027,Agri06_Biochar,DE5,3080.4738380250424
2027,Agri06_Biochar,DE6,3080.4738380250424
2027,Agri06_Biochar,DE7,3080.4738380250424
2027,Agri06_Biochar,DE8,3080.4738380250424
2027,Agri06_Biochar,DE9,3080.4738380250424
2027,Agri06_Biochar,DEA,3080.4738380250424
2027,Agri06_Biochar,DEB,3080.4738380250424
2027,Agri06_Biochar,DEC,3080.4738380250424
2027,Agri06_Biochar,DEE,3080.4738380250424
2027,Agri06_Biochar,DED,3080.4738380250424
2027,Agri06_Biochar,DEF,3080.4738380250424
2027,Agri06_Biochar,DEG,3080.4738380250424
2028,Agri01_AGC,DE1,1825.437396189459
2028,Agri01_AGC,DE2,1825.437396189459
2028,Agri01_AGC,DE3,1825.437396189459
2028,Agri01_AGC,DE4,1825.437396189459
2028,Agri01_AGC,DE5,1825.437396189459
2028,Agri01_AGC,DE6,1825.437396189459
2028,Agri01_AGC,DE7,1825.437396189459
2028,Agri01_AGC,DE8,1825.437396189459
2028,Agri01_AGC,DE9,1825.437396189459
2028,Agri01_AGC,DEA,1825.437396189459
2028,Agri01_AGC,DEB,1825.437396189459
2028,Agri01_AGC,DEC,1825.437396189459
2028,Agri01_AGC,DEE,1825.437396189459
2028,Agri01_AGC,DED,1825.437396189459
2028,Agri01_AGC,DEF,1825.437396189459
2028,Agri01_AGC,DEG,1825.437396189459
2028,Agri02_OFC,DE1,1820.1769870154153
2028,Agri02_OFC,DE2,1820.1769870154153
2028,Agri02_OFC,DE3,1820.1769870154153
2028,Agri02_OFC,DE4,1820.1769870154153
2028,Agri02_OFC,DE5,1820.1769870154153
2028,Agri02_OFC,DE6,1820.1769870154153
2028,Agri02_OFC,DE7,1820.1769870154153
2028,Agri02_OFC,DE8,1820.1769870154153
2028,Agri02_OFC,DE9,1820.1769870154153
2028,Agri02_OFC,DEA,1820.1769870154153
2028,Agri02_OFC,DEB,1820.1769870154153
2028,Agri02_OFC,DEC,1820.1769870154153
2028,Agri02_OFC,DEE,1820.1769870154153
2028,Agri02_OFC,DED,1820.1769870154153
2028,Agri02_OFC,DEF,1820.1769870154153
2028,Agri02_OFC,DEG,1820.1769870154153
2028,Agri03_No-till,DE1,2809.351702080619
2028,Agri03_No-till,DE2,2809.351702080619
2028,Agri03_No-till,DE3,2809.351702080619
2028,Agri03_No-till,DE4,2809.351702080619
2028,Agri03_No-till,DE5,2809.351702080619
2028,Agri03_No-till,DE6,2809.351702080619
2028,Agri03_No-till,DE7,2809.351702080619
2028,Agri03_No-till,DE8,2809.351702080619
2028,Agri03_No-till,DE9,2809.351702080619
2028,Agri03_No-till,DEA,2809.351702080619
2028,Agri03_No-till,DEB,2809.351702080619
2028,Agri03_No-till,DEC,2809.351702080619
2028,Agri03_No-till,DEE,2809.351702080619
2028,Agri03_No-till,DED,2809.351702080619
2028,Agri03_No-till,DEF,2809.351702080619
2028,Agri03_No-till,DEG,2809.351702080619
2028,Agri04_toGrassland,DE1,3475.163669756952
2028,Agri04_toGrassland,DE2,3475.163669756952
2028,Agri04_toGrassland,DE3,3475.163669756952
2028,Agri04_toGrassland,DE4,3475.163669756952
2028,Agri04_toGrassland,DE5,3475.163669756952
2028,Agri04_toGrassland,DE6,3475.163669756952
2028,Agri04_toGrassland,DE7,3475.163669756952
2028,Agri04_toGrassland,DE8,3475.163669756952
2028,Agri04_toGrassland,DE9,3475.163669756952
2028,Agri04_toGrassland,DEA,3475.163669756952
2028,Agri04_toGrassland,DEB,3475.163669756952
2028,Agri04_toGrassland,DEC,3475.163669756952
2028,Agri04_toGrassland,DEE,3475.163669756952
2028,Agri04_toGrassland,DED,3475.163669756952
2028,Agri04_toGrassland,DEF,3475.163669756952
2028,Agri04_toGrassland,DEG,3475.163669756952
2028,Agri05_Agroforestry,DE1,3429.3715499493956
2028,Agri05_Agroforestry,DE2,3429.3715499493956
2028,Agri05_Agroforestry,DE3,3429.3715499493956
2028,Agri05_Agroforestry,DE4,3429.3715499493956
2028,Agri05_Agroforestry,DE5,3429.3715499493956
2028,Agri05_Agroforestry,DE6,3429.3715499493956
2028,Agri05_Agroforestry,DE7,3429.3715499493956
2028,Agri05_Agroforestry,DE8,3429.3715499493956
2028,Agri05_Agroforestry,DE9,3429.3715499493956
2028,Agri05_Agroforestry,DEA,3429.3715499493956
2028,Agri05_Agroforestry,DEB,3429.3715499493956
2028,Agri05_Agroforestry,DEC,3429.3715499493956
2028,Agri05_Agroforestry,DEE,3429.3715499493956
2028,Agri05_Agroforestry,DED,3429.3715499493956
2028,Agri05_Agroforestry,DEF,3429.3715499493956
2028,Agri05_Agroforestry,DEG,3429.3715499493956
2028,Agri06_Biochar,DE1,3166.800032572837
2028,Agri06_Biochar,DE2,3166.800032572837
2028,Agri06_Biochar,DE3,3166.800032572837
2028,Agri06_Biochar,DE4,3166.800032572837
2028,Agri06_Biochar,DE5,3166.800032572837
2028,Agri06_Biochar,DE6,3166.800032572837
2028,Agri06_Biochar,DE7,3166.800032572837
2028,Agri06_Biochar,DE8,3166.800032572837
2028,Agri06_Biochar,DE9,3166.800032572837
2028,Agri06_Biochar,DEA,3166.800032572837
2028,Agri06_Biochar,DEB,3166.800032572837
2028,Agri06_Biochar,DEC,3166.800032572837
2028,Agri06_Biochar,DEE,3166.800032572837
2028,Agri06_Biochar,DED,3166.800032572837
2028,Agri06_Biochar,DEF,3166.800032572837
2028,Agri06_Biochar,DEG,3166.800032572837
2029,Agri01_AGC,DE1,1744.0932611893318
2029,Agri01_AGC,DE2,1744.0932611893318
2029,Agri01_AGC,DE3,1744.0932611893318
2029,Agri01_AGC,DE4,1744.0932611893318
2029,Agri01_AGC,DE5,1744.0932611893318
2029,Agri01_AGC,DE6,1744.0932611893318
2029,Agri01_AGC,DE7,1744.0932611893318
2029,Agri01_AGC,DE8,1744.0932611893318
2029,Agri01_AGC,DE9,1744.0932611893318
2029,Agri01_AGC,DEA,1744.0932611893318
2029,Agri01_AGC,DEB,1744.0932611893318
2029,Agri01_AGC,DEC,1744.0932611893318
2029,Agri01_AGC,DEE,1744.0932611893318
2029,Agri01_AGC,DED,1744.0932611893318
2029,Agri01_AGC,DEF,1744.0932611893318
2029,Agri01_AGC,DEG,1744.0932611893318
2029,Agri02_OFC,DE1,1738.1753008685328
2029,Agri02_OFC,DE2,1738.1753008685328
2029,Agri02_OFC,DE3,1738.1753008685328
2029,Agri02_OFC,DE4,1738.1753008685328
2029,Agri02_OFC,DE5,1738.1753008685328
2029,Agri02_OFC,DE6,1738.1753008685328
2029,Agri02_OFC,DE7,1738.1753008685328
2029,Agri02_OFC,DE8,1738.1753008685328
2029,Agri02_OFC,DE9,1738.1753008685328
2029,Agri02_OFC,DEA,1738.1753008685328
2029,Agri02_OFC,DEB,1738.1753008685328
2029,Agri02_OFC,DEC,1738.1753008685328
2029,Agri02_OFC,DEE,1738.1753008685328
2029,Agri02_OFC,DED,1738.1753008685328
2029,Agri02_OFC,DEF,1738.1753008685328
2029,Agri02_OFC,DEG,1738.1753008685328
2029,Agri03_No-till,DE1,3021.6317759518074
2029,Agri03_No-till,DE2,3021.6317759518074
2029,Agri03_No-till,DE3,3021.6317759518074
2029,Agri03_No-till,DE4,3021.6317759518074
2029,Agri03_No-till,DE5,3021.6317759518074
2029,Agri03_No-till,DE6,3021.6317759518074
2029,Agri03_No-till,DE7,3021.6317759518074
2029,Agri03_No-till,DE8,3021.6317759518074
2029,Agri03_No-till,DE9,3021.6317759518074
2029,Agri03_No-till,DEA,3021.6317759518074
2029,Agri03_No-till,DEB,3021.6317759518074
2029,Agri03_No-till,DEC,3021.6317759518074
2029,Agri03_No-till,DEE,3021.6317759518074
2029,Agri03_No-till,DED,3021.6317759518074
2029,Agri03_No-till,DEF,3021.6317759518074
2029,Agri03_No-till,DEG,3021.6317759518074
2029,Agri04_toGrassland,DE1,3413.6340689527615
2029,Agri04_toGrassland,DE2,3413.6340689527615
2029,Agri04_toGrassland,DE3,3413.6340689527615
2029,Agri04_toGrassland,DE4,3413.6340689527615
2029,Agri04_toGrassland,DE5,3413.6340689527615
2029,Agri04_toGrassland,DE6,3413.6340689527615
2029,Agri04_toGrassland,DE7,3413.6340689527615
2029,Agri04_toGrassland,DE8,3413.6340689527615
2029,Agri04_toGrassland,DE9,3413.6340689527615
2029,Agri04_toGrassland,DEA,3413.6340689527615
2029,Agri04_toGrassland,DEB,3413.6340689527615
2029,Agri04_toGrassland,DEC,3413.6340689527615
2029,Agri04_toGrassland,DEE,3413.6340689527615
2029,Agri04_toGrassland,DED,3413.6340689527615
2029,Agri04_toGrassland,DEF,3413.6340689527615
2029,Agri04_toGrassland,DEG,3413.6340689527615
2029,Agri05_Agroforestry,DE1,3559.431882581959
2029,Agri05_Agroforestry,DE2,3559.431882581959
2029,Agri05_Agroforestry,DE3,3559.431882581959
2029,Agri05_Agroforestry,DE4,3559.431882581959
2029,Agri05_Agroforestry,DE5,3559.431882581959
2029,Agri05_Agroforestry,DE6,3559.431882581959
2029,Agri05_Agroforestry,DE7,3559.431882581959
2029,Agri05_Agroforestry,DE8,3559.431882581959
2029,Agri05_Agroforestry,DE9,3559.431882581959
2029,Agri05_Agroforestry,DEA,3559.431882581959
2029,Agri05_Agroforestry,DEB,3559.431882581959
2029,Agri05_Agroforestry,DEC,3559.431882581959
2029,Agri05_Agroforestry,DEE,3559.431882581959
2029,Agri05_Agroforestry,DED,3559.431882581959
2029,Agri05_Agroforestry,DEF,3559.431882581959
2029,Agri05_Agroforestry,DEG,3559.431882581959
2029,Agri06_Biochar,DE1,3253.1262271206324
2029,Agri06_Biochar,DE2,3253.1262271206324
2029,Agri06_Biochar,DE3,3253.1262271206324
2029,Agri06_Biochar,DE4,3253.1262271206324
2029,Agri06_Biochar,DE5,3253.1262271206324
2029,Agri06_Biochar,DE6,3253.1262271206324
2029,Agri06_Biochar,DE7,3253.1262271206324
2029,Agri06_Biochar,DE8,3253.1262271206324
2029,Agri06_Biochar,DE9,3253.1262271206324
2029,Agri06_Biochar,DEA,3253.1262271206324
2029,Agri06_Biochar,DEB,3253.1262271206324
2029,Agri06_Biochar,DEC,3253.1262271206324
2029,Agri06_Biochar,DEE,3253.1262271206324
2029,Agri06_Biochar,DED,3253.1262271206324
2029,Agri06_Biochar,DEF,3253.1262271206324
2029,Agri06_Biochar,DEG,3253.1262271206324
2030,Agri01_AGC,DE1,1662.7491261892046
2030,Agri01_AGC,DE2,1662.7491261892046
2030,Agri01_AGC,DE3,1662.7491261892046
2030,Agri01_AGC,DE4,1662.7491261892046
2030,Agri01_AGC,DE5,1662.7491261892046
2030,Agri01_AGC,DE6,1662.7491261892046
2030,Agri01_AGC,DE7,1662.7491261892046
2030,Agri01_AGC,DE8,1662.7491261892046
2030,Agri01_AGC,DE9,1662.7491261892046
2030,Agri01_AGC,DEA,1662.7491261892046
2030,Agri01_AGC,DEB,1662.7491261892046
2030,Agri01_AGC,DEC,1662.7491261892046
2030,Agri01_AGC,DEE,1662.7491261892046
2030,Agri01_AGC,DED,1662.7491261892046
2030,Agri01_AGC,DEF,1662.7491261892046
2030,Agri01_AGC,DEG,1662.7491261892046
2030,Agri02_OFC,DE1,1656.17361472165
2030,Agri02_OFC,DE2,1656.17361472165
2030,Agri02_OFC,DE3,1656.17361472165
2030,Agri02_OFC,DE4,1656.17361472165
2030,Agri02_OFC,DE5,1656.17361472165
2030,Agri02_OFC,DE6,1656.17361472165
2030,Agri02_OFC,DE7,1656.17361472165
2030,Agri02_OFC,DE8,1656.17361472165
2030,Agri02_OFC,DE9,1656.17361472165
2030,Agri02_OFC,DEA,1656.17361472165
2030,Agri02_OFC,DEB,1656.17361472165
2030,Agri02_OFC,DEC,1656.17361472165
2030,Agri02_OFC,DEE,1656.17361472165
2030,Agri02_OFC,DED,1656.17361472165
2030,Agri02_OFC,DEF,1656.17361472165
2030,Agri02_OFC,DEG,1656.17361472165
2030,Agri03_No-till,DE1,3233.9118498229955
2030,Agri03_No-till,DE2,3233.9118498229955
2030,Agri03_No-till,DE3,3233.9118498229955
2030,Agri03_No-till,DE4,3233.9118498229955
2030,Agri03_No-till,DE5,3233.9118498229955
2030,Agri03_No-till,DE6,3233.9118498229955
2030,Agri03_No-till,DE7,3233.9118498229955
2030,Agri03_No-till,DE8,3233.9118498229955
2030,Agri03_No-till,DE9,3233.9118498229955
2030,Agri03_No-till,DEA,3233.9118498229955
2030,Agri03_No-till,DEB,3233.9118498229955
2030,Agri03_No-till,DEC,3233.9118498229955
2030,Agri03_No-till,DEE,3233.9118498229955
2030,Agri03_No-till,DED,3233.9118498229955
2030,Agri03_No-till,DEF,3233.9118498229955
2030,Agri03_No-till,DEG,3233.9118498229955
2030,Agri04_toGrassland,DE1,3352.104468148571
2030,Agri04_toGrassland,DE2,3352.104468148571
2030,Agri04_toGrassland,DE3,3352.104468148571
2030,Agri04_toGrassland,DE4,3352.104468148571
2030,Agri04_toGrassland,DE5,3352.104468148571
2030,Agri04_toGrassland,DE6,3352.104468148571
2030,Agri04_toGrassland,DE7,3352.104468148571
2030,Agri04_toGrassland,DE8,3352.104468148571
2030,Agri04_toGrassland,DE9,3352.104468148571
2030,Agri04_toGrassland,DEA,3352.104468148571
2030,Agri04_toGrassland,DEB,3352.104468148571
2030,Agri04_toGrassland,DEC,3352.104468148571
2030,Agri04_toGrassland,DEE,3352.104468148571
2030,Agri04_toGrassland,DED,3352.104468148571
2030,Agri04_toGrassland,DEF,3352.104468148571
2030,Agri04_toGrassland,DEG,3352.104468148571
2030,Agri05_Agroforestry,DE1,3689.4922152145223
2030,Agri05_Agroforestry,DE2,3689.4922152145223
2030,Agri05_Agroforestry,DE3,3689.4922152145223
2030,Agri05_Agroforestry,DE4,3689.4922152145223
2030,Agri05_Agroforestry,DE5,3689.4922152145223
2030,Agri05_Agroforestry,DE6,3689.4922152145223
2030,Agri05_Agroforestry,DE7,3689.4922152145223
2030,Agri05_Agroforestry,DE8,3689.4922152145223
2030,Agri05_Agroforestry,DE9,3689.4922152145223
2030,Agri05_Agroforestry,DEA,3689.4922152145223
2030,Agri05_Agroforestry,DEB,3689.4922152145223
2030,Agri05_Agroforestry,DEC,3689.4922152145223
2030,Agri05_Agroforestry,DEE,3689.4922152145223
2030,Agri05_Agroforestry,DED,3689.4922152145223
2030,Agri05_Agroforestry,DEF,3689.4922152145223
2030,Agri05_Agroforestry,DEG,3689.4922152145223
2030,Agri06_Biochar,DE1,3339.4524216684276
2030,Agri06_Biochar,DE2,3339.4524216684276
2030,Agri06_Biochar,DE3,3339.4524216684276
2030,Agri06_Biochar,DE4,3339.4524216684276
2030,Agri06_Biochar,DE5,3339.4524216684276
2030,Agri06_Biochar,DE6,3339.4524216684276
2030,Agri06_Biochar,DE7,3339.4524216684276
2030,Agri06_Biochar,DE8,3339.4524216684276
2030,Agri06_Biochar,DE9,3339.4524216684276
2030,Agri06_Biochar,DEA,3339.4524216684276
2030,Agri06_Biochar,DEB,3339.4524216684276
2030,Agri06_Biochar,DEC,3339.4524216684276
2030,Agri06_Biochar,DEE,3339.4524216684276
2030,Agri06_Biochar,DED,3339.4524216684276
2030,Agri06_Biochar,DEF,3339.4524216684276
2030,Agri06_Biochar,DEG,3339.4524216684276
2031,Agri01_AGC,DE1,1581.4049911890775
2031,Agri01_AGC,DE2,1581.4049911890775
2031,Agri01_AGC,DE3,1581.4049911890775
2031,Agri01_AGC,DE4,1581.4049911890775
2031,Agri01_AGC,DE5,1581.4049911890775
2031,Agri01_AGC,DE6,1581.4049911890775
2031,Agri01_AGC,DE7,1581.4049911890775
2031,Agri01_AGC,DE8,1581.4049911890775
2031,Agri01_AGC,DE9,1581.4049911890775
2031,Agri01_AGC,DEA,1581.4049911890775
2031,Agri01_AGC,DEB,1581.4049911890775
2031,Agri01_AGC,DEC,1581.4049911890775
2031,Agri01_AGC,DEE,1581.4049911890775
2031,Agri01_AGC,DED,1581.4049911890775
2031,Agri01_AGC,DEF,1581.4049911890775
2031,Agri01_AGC,DEG,1581.4049911890775
2031,Agri02_OFC,DE1,1574.1719285747674
2031,Agri02_OFC,DE2,1574.1719285747674
2031,Agri02_OFC,DE3,1574.1719285747674
2031,Agri02_OFC,DE4,1574.1719285747674
2031,Agri02_OFC,DE5,1574.1719285747674
2031,Agri02_OFC,DE6,1574.1719285747674
2031,Agri02_OFC,DE7,1574.1719285747674
2031,Agri02_OFC,DE8,1574.1719285747674
2031,Agri02_OFC,DE9,1574.1719285747674
2031,Agri02_OFC,DEA,1574.1719285747674
2031,Agri02_OFC,DEB,1574.1719285747674
2031,Agri02_OFC,DEC,1574.1719285747674
2031,Agri02_OFC,DEE,1574.1719285747674
2031,Agri02_OFC,DED,1574.1719285747674
2031,Agri02_OFC,DEF,1574.1719285747674
2031,Agri02_OFC,DEG,1574.1719285747674
2031,Agri03_No-till,DE1,3446.191923694184
2031,Agri03_No-till,DE2,3446.191923694184
2031,Agri03_No-till,DE3,3446.191923694184
2031,Agri03_No-till,DE4,3446.191923694184
2031,Agri03_No-till,DE5,3446.191923694184
2031,Agri03_No-till,DE6,3446.191923694184
2031,Agri03_No-till,DE7,3446.191923694184
2031,Agri03_No-till,DE8,3446.191923694184
