Year,Technology,Region,InvestmentLevelCost
2025,Agri05_Agroforestry,DEG,194.90973431006537
2025,Agri06_Biochar,DE1,186.48475517579408
2025,Agri06_Biochar,DE2,186.48475517579408
2025,Agri06_Biochar,DE3,186.48475517579408
2025,Agri06_Biochar,DE4,186.48475517579408
2025,Agri06_Biochar,DE5,186.48475517579408
2025,Agri06_Biochar,DE6,186.48475517579408
2025,Agri06_Biochar,DE7,186.48475517579408
2025,Agri06_Biochar,DE8,186.48475517579408
2025,Agri06_Biochar,DE9,186.48475517579408
2025,Agri06_Biochar,DEA,186.48475517579408
2025,Agri06_Biochar,DEB,186.48475517579408
2025,Agri06_Biochar,DEC,186.48475517579408
2025,Agri06_Biochar,DEE,186.48475517579408
2025,Agri06_Biochar,DED,186.48475517579408
2025,Agri06_Biochar,DEF,186.48475517579408
2025,Agri06_Biochar,DEG,186.48475517579408
2026,Agri01_AGC,DE1,127.50271453379607
2026,Agri01_AGC,DE2,127.50271453379607
2026,Agri01_AGC,DE3,127.50271453379607
2026,Agri01_AGC,DE4,127.50271453379607
2026,Agri01_AGC,DE5,127.50271453379607
2026,Agri01_AGC,DE6,127.50271453379607
2026,Agri01_AGC,DE7,127.50271453379607
2026,Agri01_AGC,DE8,127.50271453379607
2026,Agri01_AGC,DE9,127.50271453379607
2026,Agri01_AGC,DEA,127.50271453379607
2026,Agri01_AGC,DEB,127.50271453379607
2026,Agri01_AGC,DEC,127.50271453379607
2026,Agri01_AGC,DEE,127.50271453379607
2026,Agri01_AGC,DED,127.50271453379607
2026,Agri01_AGC,DEF,127.50271453379607
2026,Agri01_AGC,DEG,127.50271453379607
2026,Agri02_OFC,DE1,127.24969363803906
2026,Agri02_OFC,DE2,127.24969363803906
2026,Agri02_OFC,DE3,127.24969363803906
2026,Agri02_OFC,DE4,127.24969363803906
2026,Agri02_OFC,DE5,127.24969363803906
2026,Agri02_OFC,DE6,127.24969363803906
2026,Agri02_OFC,DE7,127.24969363803906
2026,Agri02_OFC,DE8,127.24969363803906
2026,Agri02_OFC,DE9,127.24969363803906
2026,Agri02_OFC,DEA,127.24969363803906
2026,Agri02_OFC,DEB,127.24969363803906
2026,Agri02_OFC,DEC,127.24969363803906
2026,Agri02_OFC,DEE,127.24969363803906
2026,Agri02_OFC,DED,127.24969363803906
2026,Agri02_OFC,DEF,127.24969363803906
2026,Agri02_OFC,DEG,127.24969363803906
2026,Agri03_No-till,DE1,152.94173901901712
2026,Agri03_No-till,DE2,152.94173901901712
2026,Agri03_No-till,DE3,152.94173901901712
2026,Agri03_No-till,DE4,152.94173901901712
2026,Agri03_No-till,DE5,152.94173901901712
2026,Agri03_No-till,DE6,152.94173901901712
2026,Agri03_No-till,DE7,152.94173901901712
2026,Agri03_No-till,DE8,152.94173901901712
2026,Agri03_No-till,DE9,152.94173901901712
2026,Agri03_No-till,DEA,152.94173901901712
2026,Agri03_No-till,DEB,152.94173901901712
2026,Agri03_No-till,DEC,152.94173901901712
2026,Agri03_No-till,DEE,152.94173901901712
2026,Agri03_No-till,DED,152.94173901901712
2026,Agri03_No-till,DEF,152.94173901901712
2026,Agri03_No-till,DEG,152.94173901901712
2026,Agri04_toGrassland,DE1,230.7616623027347
2026,Agri04_toGrassland,DE2,230.7616623027347
2026,Agri04_toGrassland,DE3,230.7616623027347
2026,Agri04_toGrassland,DE4,230.7616623027347
2026,Agri04_toGrassland,DE5,230.7616623027347
2026,Agri04_toGrassland,DE6,230.7616623027347
2026,Agri04_toGrassland,DE7,230.7616623027347
2026,Agri04_toGrassland,DE8,230.7616623027347
2026,Agri04_toGrassland,DE9,230.7616623027347
2026,Agri04_toGrassland,DEA,230.7616623027347
2026,Agri04_toGrassland,DEB,230.7616623027347
2026,Agri04_toGrassland,DEC,230.7616623027347
2026,Agri04_toGrassland,DEE,230.7616623027347
2026,Agri04_toGrassland,DED,230.7616623027347
2026,Agri04_toGrassland,DEF,230.7616623027347
2026,Agri04_toGrassland,DEG,230.7616623027347
2026,Agri05_Agroforestry,DE1,203.25077921775573
2026,Agri05_Agroforestry,DE2,203.25077921775573
2026,Agri05_Agroforestry,DE3,203.25077921775573
2026,Agri05_Agroforestry,DE4,203.25077921775573
2026,Agri05_Agroforestry,DE5,203.25077921775573
2026,Agri05_Agroforestry,DE6,203.25077921775573
2026,Agri05_Agroforestry,DE7,203.25077921775573
2026,Agri05_Agroforestry,DE8,203.25077921775573
2026,Agri05_Agroforestry,DE9,203.25077921775573
2026,Agri05_Agroforestry,DEA,203.25077921775573
2026,Agri05_Agroforestry,DEB,203.25077921775573
2026,Agri05_Agroforestry,DEC,203.25077921775573
2026,Agri05_Agroforestry,DEE,203.25077921775573
2026,Agri05_Agroforestry,DED,203.25077921775573
2026,Agri05_Agroforestry,DEF,203.25077921775573
2026,Agri05_Agroforestry,DEG,203.25077921775573
2026,Agri06_Biochar,DE1,192.02103707557524
2026,Agri06_Biochar,DE2,192.02103707557524
2026,Agri06_Biochar,DE3,192.02103707557524
2026,Agri06_Biochar,DE4,192.02103707557524
2026,Agri06_Biochar,DE5,192.02103707557524
2026,Agri06_Biochar,DE6,192.02103707557524
2026,Agri06_Biochar,DE7,192.02103707557524
2026,Agri06_Biochar,DE8,192.02103707557524
2026,Agri06_Biochar,DE9,192.02103707557524
2026,Agri06_Biochar,DEA,192.02103707557524
2026,Agri06_Biochar,DEB,192.02103707557524
2026,Agri06_Biochar,DEC,192.02103707557524
2026,Agri06_Biochar,DEE,192.02103707557524
2026,Agri06_Biochar,DED,192.02103707557524
2026,Agri06_Biochar,DEF,192.02103707557524
2026,Agri06_Biochar,DEG,192.02103707557524
2027,Agri01_AGC,DE1,122.28594267661403
2027,Agri01_AGC,DE2,122.28594267661403
2027,Agri01_AGC,DE3,122.28594267661403
2027,Agri01_AGC,DE4,122.28594267661403
2027,Agri01_AGC,DE5,122.28594267661403
2027,Agri01_AGC,DE6,122.28594267661403
2027,Agri01_AGC,DE7,122.28594267661403
2027,Agri01_AGC,DE8,122.28594267661403
2027,Agri01_AGC,DE9,122.28594267661403
2027,Agri01_AGC,DEA,122.28594267661403
2027,Agri01_AGC,DEB,122.28594267661403
2027,Agri01_AGC,DEC,122.28594267661403
2027,Agri01_AGC,DEE,122.28594267661403
2027,Agri01_AGC,DED,122.28594267661403
2027,Agri01_AGC,DEF,122.28594267661403
2027,Agri01_AGC,DEG,122.28594267661403
2027,Agri02_OFC,DE1,121.99075163156421
2027,Agri02_OFC,DE2,121.99075163156421
2027,Agri02_OFC,DE3,121.99075163156421
2027,Agri02_OFC,DE4,121.99075163156421
2027,Agri02_OFC,DE5,121.99075163156421
2027,Agri02_OFC,DE6,121.99075163156421
2027,Agri02_OFC,DE7,121.99075163156421
2027,Agri02_OFC,DE8,121.99075163156421
2027,Agri02_OFC,DE9,121.99075163156421
2027,Agri02_OFC,DEA,121.99075163156421
2027,Agri02_OFC,DEB,121.99075163156421
2027,Agri02_OFC,DEC,121.99075163156421
2027,Agri02_OFC,DEE,121.99075163156421
2027,Agri02_OFC,DED,121.99075163156421
2027,Agri02_OFC,DEF,121.99075163156421
2027,Agri02_OFC,DEG,121.99075163156421
2027,Agri03_No-till,DE1,166.5557102685732
2027,Agri03_No-till,DE2,166.5557102685732
2027,Agri03_No-till,DE3,166.5557102685732
2027,Agri03_No-till,DE4,166.5557102685732
2027,Agri03_No-till,DE5,166.5557102685732
2027,Agri03_No-till,DE6,166.5557102685732
2027,Agri03_No-till,DE7,166.5557102685732
2027,Agri03_No-till,DE8,166.5557102685732
2027,Agri03_No-till,DE9,166.5557102685732
2027,Agri03_No-till,DEA,166.5557102685732
2027,Agri03_No-till,DEB,166.5557102685732
2027,Agri03_No-till,DEC,166.5557102685732
2027,Agri03_No-till,DEE,166.5557102685732
2027,Agri03_No-till,DED,166.5557102685732
2027,Agri03_No-till,DEF,166.5557102685732
2027,Agri03_No-till,DEG,166.5557102685732
2027,Agri04_toGrassland,DE1,226.8156385376723
2027,Agri04_toGrassland,DE2,226.8156385376723
2027,Agri04_toGrassland,DE3,226.8156385376723
2027,Agri04_toGrassland,DE4,226.8156385376723
2027,Agri04_toGrassland,DE5,226.8156385376723
2027,Agri04_toGrassland,DE6,226.8156385376723
2027,Agri04_toGrassland,DE7,226.8156385376723
2027,Agri04_toGrassland,DE8,226.8156385376723
2027,Agri04_toGrassland,DE9,226.8156385376723
2027,Agri04_toGrassland,DEA,226.8156385376723
2027,Agri04_toGrassland,DEB,226.8156385376723
2027,Agri04_toGrassland,DEC,226.8156385376723
2027,Agri04_toGrassland,DEE,226.8156385376723
2027,Agri04_toGrassland,DED,226.8156385376723
2027,Agri04_toGrassland,DEF,226.8156385376723
2027,Agri04_toGrassland,DEG,226.8156385376723
2027,Agri05_Agroforestry,DE1,211.59182412544615
2027,Agri05_Agroforestry,DE2,211.59182412544615
2027,Agri05_Agroforestry,DE3,211.59182412544615
2027,Agri05_Agroforestry,DE4,211.59182412544615
2027,Agri05_Agroforestry,DE5,211.59182412544615
2027,Agri05_Agroforestry,DE6,211.59182412544615
2027,Agri05_Agroforestry,DE7,211.59182412544615
2027,Agri05_Agroforestry,DE8,211.59182412544615
2027,Agri05_Agroforestry,DE9,211.59182412544615
2027,Agri05_Agroforestry,DEA,211.59182412544615
2027,Agri05_Agroforestry,DEB,211.59182412544615
2027,Agri05_Agroforestry,DEC,211.59182412544615
2027,Agri05_Agroforestry,DEE,211.59182412544615
2027,Agri05_Agroforestry,DED,211.59182412544615
2027,Agri05_Agroforestry,DEF,211.59182412544615
2027,Agri05_Agroforestry,DEG,211.59182412544615
2027,Agri06_Biochar,DE1,197.5573189753564
2027,Agri06_Biochar,DE2,197.5573189753564
2027,Agri06_Biochar,DE3,197.5573189753564
2027,Agri06_Biochar,DE4,197.5573189753564
2027,Agri06_Biochar,DE5,197.5573189753564
2027,Agri06_Biochar,DE6,197.5573189753564
2027,Agri06_Biochar,DE7,197.5573189753564
2027,Agri06_Biochar,DE8,197.5573189753564
2027,Agri06_Biochar,DE9,197.5573189753564
2027,Agri06_Biochar,DEA,197.5573189753564
2027,Agri06_Biochar,DEB,197.5573189753564
2027,Agri06_Biochar,DEC,197.5573189753564
2027,Agri06_Biochar,DEE,197.5573189753564
2027,Agri06_Biochar,DED,197.5573189753564
2027,Agri06_Biochar,DEF,197.5573189753564
2027,Agri06_Biochar,DEG,197.5573189753564
2028,Agri01_AGC,DE1,117.06917081943199
2028,Agri01_AGC,DE2,117.06917081943199
2028,Agri01_AGC,DE3,117.06917081943199
2028,Agri01_AGC,DE4,117.06917081943199
2028,Agri01_AGC,DE5,117.06917081943199
2028,Agri01_AGC,DE6,117.06917081943199
2028,Agri01_AGC,DE7,117.06917081943199
2028,Agri01_AGC,DE8,117.06917081943199
2028,Agri01_AGC,DE9,117.06917081943199
2028,Agri01_AGC,DEA,117.06917081943199
2028,Agri01_AGC,DEB,117.06917081943199
2028,Agri01_AGC,DEC,117.06917081943199
2028,Agri01_AGC,DEE,117.06917081943199
2028,Agri01_AGC,DED,117.06917081943199
2028,Agri01_AGC,DEF,117.06917081943199
2028,Agri01_AGC,DEG,117.06917081943199
2028,Agri02_OFC,DE1,116.73180962508934
2028,Agri02_OFC,DE2,116.73180962508934
2028,Agri02_OFC,DE3,116.73180962508934
2028,Agri02_OFC,DE4,116.73180962508934
2028,Agri02_OFC,DE5,116.73180962508934
2028,Agri02_OFC,DE6,116.73180962508934
2028,Agri02_OFC,DE7,116.73180962508934
2028,Agri02_OFC,DE8,116.73180962508934
2028,Agri02_OFC,DE9,116.73180962508934
2028,Agri02_OFC,DEA,116.73180962508934
2028,Agri02_OFC,DEB,116.73180962508934
2028,Agri02_OFC,DEC,116.73180962508934
2028,Agri02_OFC,DEE,116.73180962508934
2028,Agri02_OFC,DED,116.73180962508934
2028,Agri02_OFC,DEF,116.73180962508934
2028,Agri02_OFC,DEG,116.73180962508934
2028,Agri03_No-till,DE1,180.16968151812927
2028,Agri03_No-till,DE2,180.16968151812927
2028,Agri03_No-till,DE3,180.16968151812927
2028,Agri03_No-till,DE4,180.16968151812927
2028,Agri03_No-till,DE5,180.16968151812927
2028,Agri03_No-till,DE6,180.16968151812927
2028,Agri03_No-till,DE7,180.16968151812927
2028,Agri03_No-till,DE8,180.16968151812927
2028,Agri03_No-till,DE9,180.16968151812927
2028,Agri03_No-till,DEA,180.16968151812927
2028,Agri03_No-till,DEB,180.16968151812927
2028,Agri03_No-till,DEC,180.16968151812927
2028,Agri03_No-till,DEE,180.16968151812927
2028,Agri03_No-till,DED,180.16968151812927
2028,Agri03_No-till,DEF,180.16968151812927
2028,Agri03_No-till,DEG,180.16968151812927
2028,Agri04_toGrassland,DE1,222.86961477260988
2028,Agri04_toGrassland,DE2,222.86961477260988
2028,Agri04_toGrassland,DE3,222.86961477260988
2028,Agri04_toGrassland,DE4,222.86961477260988
2028,Agri04_toGrassland,DE5,222.86961477260988
2028,Agri04_toGrassland,DE6,222.86961477260988
2028,Agri04_toGrassland,DE7,222.86961477260988
2028,Agri04_toGrassland,DE8,222.86961477260988
2028,Agri04_toGrassland,DE9,222.86961477260988
2028,Agri04_toGrassland,DEA,222.86961477260988
2028,Agri04_toGrassland,DEB,222.86961477260988
2028,Agri04_toGrassland,DEC,222.86961477260988
2028,Agri04_toGrassland,DEE,222.86961477260988
2028,Agri04_toGrassland,DED,222.86961477260988
2028,Agri04_toGrassland,DEF,222.86961477260988
2028,Agri04_toGrassland,DEG,222.86961477260988
2028,Agri05_Agroforestry,DE1,219.93286903313654
2028,Agri05_Agroforestry,DE2,219.93286903313654
2028,Agri05_Agroforestry,DE3,219.93286903313654
2028,Agri05_Agroforestry,DE4,219.93286903313654
2028,Agri05_Agroforestry,DE5,219.93286903313654
2028,Agri05_Agroforestry,DE6,219.93286903313654
2028,Agri05_Agroforestry,DE7,219.93286903313654
2028,Agri05_Agroforestry,DE8,219.93286903313654
2028,Agri05_Agroforestry,DE9,219.93286903313654
2028,Agri05_Agroforestry,DEA,219.93286903313654
2028,Agri05_Agroforestry,DEB,219.93286903313654
2028,Agri05_Agroforestry,DEC,219.93286903313654
2028,Agri05_Agroforestry,DEE,219.93286903313654
2028,Agri05_Agroforestry,DED,219.93286903313654
2028,Agri05_Agroforestry,DEF,219.93286903313654
2028,Agri05_Agroforestry,DEG,219.93286903313654
2028,Agri06_Biochar,DE1,203.09360087513753
2028,Agri06_Biochar,DE2,203.09360087513753
2028,Agri06_Biochar,DE3,203.09360087513753
2028,Agri06_Biochar,DE4,203.09360087513753
2028,Agri06_Biochar,DE5,203.09360087513753
2028,Agri06_Biochar,DE6,203.09360087513753
2028,Agri06_Biochar,DE7,203.09360087513753
2028,Agri06_Biochar,DE8,203.09360087513753
2028,Agri06_Biochar,DE9,203.09360087513753
2028,Agri06_Biochar,DEA,203.09360087513753
2028,Agri06_Biochar,DEB,203.09360087513753
2028,Agri06_Biochar,DEC,203.09360087513753
2028,Agri06_Biochar,DEE,203.09360087513753
2028,Agri06_Biochar,DED,203.09360087513753
2028,Agri06_Biochar,DEF,203.09360087513753
2028,Agri06_Biochar,DEG,203.09360087513753
2029,Agri01_AGC,DE1,111.85239896224996
2029,Agri01_AGC,DE2,111.85239896224996
2029,Agri01_AGC,DE3,111.85239896224996
2029,Agri01_AGC,DE4,111.85239896224996
2029,Agri01_AGC,DE5,111.85239896224996
2029,Agri01_AGC,DE6,111.85239896224996
2029,Agri01_AGC,DE7,111.85239896224996
2029,Agri01_AGC,DE8,111.85239896224996
2029,Agri01_AGC,DE9,111.85239896224996
2029,Agri01_AGC,DEA,111.85239896224996
2029,Agri01_AGC,DEB,111.85239896224996
2029,Agri01_AGC,DEC,111.85239896224996
2029,Agri01_AGC,DEE,111.85239896224996
2029,Agri01_AGC,DED,111.85239896224996
2029,Agri01_AGC,DEF,111.85239896224996
2029,Agri01_AGC,DEG,111.85239896224996
2029,Agri02_OFC,DE1,111.47286761861447
2029,Agri02_OFC,DE2,111.47286761861447
2029,Agri02_OFC,DE3,111.47286761861447
2029,Agri02_OFC,DE4,111.47286761861447
2029,Agri02_OFC,DE5,111.47286761861447
2029,Agri02_OFC,DE6,111.47286761861447
2029,Agri02_OFC,DE7,111.47286761861447
2029,Agri02_OFC,DE8,111.47286761861447
2029,Agri02_OFC,DE9,111.47286761861447
2029,Agri02_OFC,DEA,111.47286761861447
2029,Agri02_OFC,DEB,111.47286761861447
2029,Agri02_OFC,DEC,111.47286761861447
2029,Agri02_OFC,DEE,111.47286761861447
2029,Agri02_OFC,DED,111.47286761861447
2029,Agri02_OFC,DEF,111.47286761861447
2029,Agri02_OFC,DEG,111.47286761861447
2029,Agri03_No-till,DE1,193.78365276768537
2029,Agri03_No-till,DE2,193.78365276768537
2029,Agri03_No-till,DE3,193.78365276768537
2029,Agri03_No-till,DE4,193.78365276768537
2029,Agri03_No-till,DE5,193.78365276768537
2029,Agri03_No-till,DE6,193.78365276768537
2029,Agri03_No-till,DE7,193.78365276768537
2029,Agri03_No-till,DE8,193.78365276768537
2029,Agri03_No-till,DE9,193.78365276768537
2029,Agri03_No-till,DEA,193.78365276768537
2029,Agri03_No-till,DEB,193.78365276768537
2029,Agri03_No-till,DEC,193.78365276768537
2029,Agri03_No-till,DEE,193.78365276768537
2029,Agri03_No-till,DED,193.78365276768537
2029,Agri03_No-till,DEF,193.78365276768537
2029,Agri03_No-till,DEG,193.78365276768537
2029,Agri04_toGrassland,DE1,218.9235910075475
2029,Agri04_toGrassland,DE2,218.9235910075475
2029,Agri04_toGrassland,DE3,218.9235910075475
2029,Agri04_toGrassland,DE4,218.9235910075475
2029,Agri04_toGrassland,DE5,218.9235910075475
2029,Agri04_toGrassland,DE6,218.9235910075475
2029,Agri04_toGrassland,DE7,218.9235910075475
2029,Agri04_toGrassland,DE8,218.9235910075475
2029,Agri04_toGrassland,DE9,218.9235910075475
2029,Agri04_toGrassland,DEA,218.9235910075475
2029,Agri04_toGrassland,DEB,218.9235910075475
2029,Agri04_toGrassland,DEC,218.9235910075475
2029,Agri04_toGrassland,DEE,218.9235910075475
2029,Agri04_toGrassland,DED,218.9235910075475
2029,Agri04_toGrassland,DEF,218.9235910075475
2029,Agri04_toGrassland,DEG,218.9235910075475
2029,Agri05_Agroforestry,DE1,228.27391394082696
2029,Agri05_Agroforestry,DE2,228.27391394082696
2029,Agri05_Agroforestry,DE3,228.27391394082696
2029,Agri05_Agroforestry,DE4,228.27391394082696
2029,Agri05_Agroforestry,DE5,228.27391394082696
2029,Agri05_Agroforestry,DE6,228.27391394082696
2029,Agri05_Agroforestry,DE7,228.27391394082696
2029,Agri05_Agroforestry,DE8,228.27391394082696
2029,Agri05_Agroforestry,DE9,228.27391394082696
2029,Agri05_Agroforestry,DEA,228.27391394082696
2029,Agri05_Agroforestry,DEB,228.27391394082696
2029,Agri05_Agroforestry,DEC,228.27391394082696
2029,Agri05_Agroforestry,DEE,228.27391394082696
2029,Agri05_Agroforestry,DED,228.27391394082696
2029,Agri05_Agroforestry,DEF,228.27391394082696
2029,Agri05_Agroforestry,DEG,228.27391394082696
2029,Agri06_Biochar,DE1,208.62988277491868
2029,Agri06_Biochar,DE2,208.62988277491868
2029,Agri06_Biochar,DE3,208.62988277491868
2029,Agri06_Biochar,DE4,208.62988277491868
2029,Agri06_Biochar,DE5,208.62988277491868
2029,Agri06_Biochar,DE6,208.62988277491868
2029,Agri06_Biochar,DE7,208.62988277491868
2029,Agri06_Biochar,DE8,208.62988277491868
2029,Agri06_Biochar,DE9,208.62988277491868
2029,Agri06_Biochar,DEA,208.62988277491868
2029,Agri06_Biochar,DEB,208.62988277491868
2029,Agri06_Biochar,DEC,208.62988277491868
2029,Agri06_Biochar,DEE,208.62988277491868
2029,Agri06_Biochar,DED,208.62988277491868
2029,Agri06_Biochar,DEF,208.62988277491868
2029,Agri06_Biochar,DEG,208.62988277491868
2030,Agri01_AGC,DE1,106.63562710506793
2030,Agri01_AGC,DE2,106.63562710506793
2030,Agri01_AGC,DE3,106.63562710506793
2030,Agri01_AGC,DE4,106.63562710506793
2030,Agri01_AGC,DE5,106.63562710506793
2030,Agri01_AGC,DE6,106.63562710506793
2030,Agri01_AGC,DE7,106.63562710506793
2030,Agri01_AGC,DE8,106.63562710506793
2030,Agri01_AGC,DE9,106.63562710506793
2030,Agri01_AGC,DEA,106.63562710506793
2030,Agri01_AGC,DEB,106.63562710506793
2030,Agri01_AGC,DEC,106.63562710506793
2030,Agri01_AGC,DEE,106.63562710506793
2030,Agri01_AGC,DED,106.63562710506793
2030,Agri01_AGC,DEF,106.63562710506793
2030,Agri01_AGC,DEG,106.63562710506793
2030,Agri02_OFC,DE1,106.2139256121396
2030,Agri02_OFC,DE2,106.2139256121396
2030,Agri02_OFC,DE3,106.2139256121396
2030,Agri02_OFC,DE4,106.2139256121396
2030,Agri02_OFC,DE5,106.2139256121396
2030,Agri02_OFC,DE6,106.2139256121396
2030,Agri02_OFC,DE7,106.2139256121396
2030,Agri02_OFC,DE8,106.2139256121396
2030,Agri02_OFC,DE9,106.2139256121396
2030,Agri02_OFC,DEA,106.2139256121396
2030,Agri02_OFC,DEB,106.2139256121396
2030,Agri02_OFC,DEC,106.2139256121396
2030,Agri02_OFC,DEE,106.2139256121396
2030,Agri02_OFC,DED,106.2139256121396
2030,Agri02_OFC,DEF,106.2139256121396
2030,Agri02_OFC,DEG,106.2139256121396
2030,Agri03_No-till,DE1,207.3976240172414
2030,Agri03_No-till,DE2,207.3976240172414
2030,Agri03_No-till,DE3,207.3976240172414
2030,Agri03_No-till,DE4,207.3976240172414
2030,Agri03_No-till,DE5,207.3976240172414
2030,Agri03_No-till,DE6,207.3976240172414
2030,Agri03_No-till,DE7,207.3976240172414
2030,Agri03_No-till,DE8,207.3976240172414
2030,Agri03_No-till,DE9,207.3976240172414
2030,Agri03_No-till,DEA,207.3976240172414
2030,Agri03_No-till,DEB,207.3976240172414
2030,Agri03_No-till,DEC,207.3976240172414
2030,Agri03_No-till,DEE,207.3976240172414
2030,Agri03_No-till,DED,207.3976240172414
2030,Agri03_No-till,DEF,207.3976240172414
2030,Agri03_No-till,DEG,207.3976240172414
2030,Agri04_toGrassland,DE1,214.9775672424851
2030,Agri04_toGrassland,DE2,214.9775672424851
2030,Agri04_toGrassland,DE3,214.9775672424851
2030,Agri04_toGrassland,DE4,214.9775672424851
2030,Agri04_toGrassland,DE5,214.9775672424851
2030,Agri04_toGrassland,DE6,214.9775672424851
2030,Agri04_toGrassland,DE7,214.9775672424851
2030,Agri04_toGrassland,DE8,214.9775672424851
2030,Agri04_toGrassland,DE9,214.9775672424851
2030,Agri04_toGrassland,DEA,214.9775672424851
2030,Agri04_toGrassland,DEB,214.9775672424851
2030,Agri04_toGrassland,DEC,214.9775672424851
2030,Agri04_toGrassland,DEE,214.9775672424851
2030,Agri04_toGrassland,DED,214.9775672424851
2030,Agri04_toGrassland,DEF,214.9775672424851
2030,Agri04_toGrassland,DEG,214.9775672424851
2030,Agri05_Agroforestry,DE1,236.61495884851735
2030,Agri05_Agroforestry,DE2,236.61495884851735
2030,Agri05_Agroforestry,DE3,236.61495884851735
2030,Agri05_Agroforestry,DE4,236.61495884851735
2030,Agri05_Agroforestry,DE5,236.61495884851735
2030,Agri05_Agroforestry,DE6,236.61495884851735
2030,Agri05_Agroforestry,DE7,236.61495884851735
2030,Agri05_Agroforestry,DE8,236.61495884851735
2030,Agri05_Agroforestry,DE9,236.61495884851735
2030,Agri05_Agroforestry,DEA,236.61495884851735
2030,Agri05_Agroforestry,DEB,236.61495884851735
2030,Agri05_Agroforestry,DEC,236.61495884851735
2030,Agri05_Agroforestry,DEE,236.61495884851735
2030,Agri05_Agroforestry,DED,236.61495884851735
2030,Agri05_Agroforestry,DEF,236.61495884851735
2030,Agri05_Agroforestry,DEG,236.61495884851735
2030,Agri06_Biochar,DE1,214.16616467469987
2030,Agri06_Biochar,DE2,214.16616467469987
2030,Agri06_Biochar,DE3,214.16616467469987
2030,Agri06_Biochar,DE4,214.16616467469987
2030,Agri06_Biochar,DE5,214.16616467469987
2030,Agri06_Biochar,DE6,214.16616467469987
2030,Agri06_Biochar,DE7,214.16616467469987
2030,Agri06_Biochar,DE8,214.16616467469987
2030,Agri06_Biochar,DE9,214.16616467469987
2030,Agri06_Biochar,DEA,214.16616467469987
2030,Agri06_Biochar,DEB,214.16616467469987
2030,Agri06_Biochar,DEC,214.16616467469987
2030,Agri06_Biochar,DEE,214.16616467469987
2030,Agri06_Biochar,DED,214.16616467469987
2030,Agri06_Biochar,DEF,214.16616467469987
2030,Agri06_Biochar,DEG,214.16616467469987
2031,Agri01_AGC,DE1,101.41885524788589
2031,Agri01_AGC,DE2,101.41885524788589
2031,Agri01_AGC,DE3,101.41885524788589
2031,Agri01_AGC,DE4,101.41885524788589
2031,Agri01_AGC,DE5,101.41885524788589
2031,Agri01_AGC,DE6,101.41885524788589
2031,Agri01_AGC,DE7,101.41885524788589
2031,Agri01_AGC,DE8,101.41885524788589
2031,Agri01_AGC,DE9,101.41885524788589
2031,Agri01_AGC,DEA,101.41885524788589
2031,Agri01_AGC,DEB,101.41885524788589
2031,Agri01_AGC,DEC,101.41885524788589
2031,Agri01_AGC,DEE,101.41885524788589
2031,Agri01_AGC,DED,101.41885524788589
2031,Agri01_AGC,DEF,101.41885524788589
2031,Agri01_AGC,DEG,101.41885524788589
2031,Agri02_OFC,DE1,100.95498360566474
2031,Agri02_OFC,DE2,100.95498360566474
2031,Agri02_OFC,DE3,100.95498360566474
2031,Agri02_OFC,DE4,100.95498360566474
2031,Agri02_OFC,DE5,100.95498360566474
2031,Agri02_OFC,DE6,100.95498360566474
2031,Agri02_OFC,DE7,100.95498360566474
2031,Agri02_OFC,DE8,100.95498360566474
2031,Agri02_OFC,DE9,100.95498360566474
2031,Agri02_OFC,DEA,100.95498360566474
2031,Agri02_OFC,DEB,100.95498360566474
2031,Agri02_OFC,DEC,100.95498360566474
2031,Agri02_OFC,DEE,100.95498360566474
2031,Agri02_OFC,DED,100.95498360566474
2031,Agri02_OFC,DEF,100.95498360566474
2031,Agri02_OFC,DEG,100.95498360566474
2031,Agri03_No-till,DE1,221.01159526679749
2031,Agri03_No-till,DE2,221.01159526679749
2031,Agri03_No-till,DE3,221.01159526679749
2031,Agri03_No-till,DE4,221.01159526679749
2031,Agri03_No-till,DE5,221.01159526679749
2031,Agri03_No-till,DE6,221.01159526679749
2031,Agri03_No-till,DE7,221.01159526679749
2031,Agri03_No-till,DE8,221.01159526679749
2031,Agri03_No-till,DE9,221.01159526679749
2031,Agri03_No-till,DEA,221.01159526679749
2031,Agri03_No-till,DEB,221.01159526679749
2031,Agri03_No-till,DEC,221.01159526679749
2031,Agri03_No-till,DEE,221.01159526679749
2031,Agri03_No-till,DED,221.01159526679749
2031,Agri03_No-till,DEF,221.01159526679749
2031,Agri03_No-till,DEG,221.01159526679749
2031,Agri04_toGrassland,DE1,211.03154347742267
2031,Agri04_toGrassland,DE2,211.03154347742267
2031,Agri04_toGrassland,DE3,211.03154347742267
2031,Agri04_toGrassland,DE4,211.03154347742267
2031,Agri04_toGrassland,DE5,211.03154347742267
2031,Agri04_toGrassland,DE6,211.03154347742267
2031,Agri04_toGrassland,DE7,211.03154347742267
2031,Agri04_toGrassland,DE8,211.03154347742267
2031,Agri04_toGrassland,DE9,211.03154347742267
2031,Agri04_toGrassland,DEA,211.03154347742267
2031,Agri04_toGrassland,DEB,211.03154347742267
2031,Agri04_toGrassland,DEC,211.03154347742267
2031,Agri04_toGrassland,DEE,211.03154347742267
2031,Agri04_toGrassland,DED,211.03154347742267
2031,Agri04_toGrassland,DEF,211.03154347742267
2031,Agri04_toGrassland,DEG,211.03154347742267
